Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
41,2.0,0.0,0.0,169.0,1.0,169.0,6959.0,0.1,96.32459999999998,0.0,0.0,1942.382643699646,,,,,,,,,,,,,,,,,,,,,36.59636828713242,26.627055028197624,90.32036416744539,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,251.0,2.0,82.0,7041.0,0.1,45.46519999999995,0.0,0.0,1950.807020187378,,,,,,,,,,,,,,,,,,,,,16.998459907205536,13.757104109500983,44.1596013306692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,525.0,3.0,274.0,7315.0,0.1,150.2052000000001,0.0,0.0,1977.568428993225,,,,,,,,,,,,,,,,,,,,,72.38429048282826,40.10689002289295,130.63303985437403,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,860.0,4.0,335.0,7650.0,0.1,178.74700000000058,0.0,0.0,2010.1663393974304,,,,,,,,,,,,,,,,,,,,,72.2767936560516,49.980100857272454,154.8438068952064,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,1306.0,5.0,446.0,8096.0,0.1,259.16460000000114,0.0,0.0,2053.2107887268066,,,,,,,,,,,,,,,,,,,,,97.28688739849899,63.19854962748386,216.2068457048335,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,1432.0,6.0,126.0,8222.0,0.1,66.68639999999994,0.0,0.0,2065.77716255188,,,,,,,,,,,,,,,,,,,,,26.73451344531157,19.464399197257222,63.4446772156448,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,2729.0,7.0,1297.0,9519.0,0.1,688.8105999999965,0.0,0.0,2190.7975912094116,,,,,,,,,,,,,,,,,,,,,250.36109807732018,97.99743780027543,364.8215340402621,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,2856.0,8.0,127.0,9646.0,0.1,63.66719999999992,0.0,0.0,2203.0160036087036,,,,,,,,,,,,,,,,,,,,,22.734377359593488,19.3089746939034,60.901676526708535,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,2900.0,9.0,44.0,9690.0,0.1,20.165000000000003,0.0,0.0,2207.513602256775,,,,,,,,,,,,,,,,,,,,,6.171102379838487,6.6905779545726825,19.933318198365637,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,3430.0,10.0,530.0,10220.0,0.1,258.8114000000013,0.0,0.0,2258.2219471931458,,,,,,,,,,,,,,,,,,,,,106.8918970657389,58.36935007204916,202.563619229999,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
