Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
47,2.0,0.0,0.0,481.0,7.0,52.0,2864.0,0.1,39.005999999999986,0.0,0.0,663.6713893413544,,,,,,,,,,,,,,,,,,,,,14.89133860556065,13.938773396986337,38.30822854136505,-5.979034965020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,556.0,8.0,75.0,2939.0,0.1,54.00999999999998,0.0,0.0,671.409022808075,,,,,,,,,,,,,,,,,,,,,18.914933900631464,19.582403985118635,52.69672070213621,-9.945164670461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,632.0,9.0,76.0,3015.0,0.1,61.00700000000001,0.0,0.0,679.3120591640472,,,,,,,,,,,,,,,,,,,,,24.574198825793435,20.57181735064634,59.25781726595433,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,690.0,10.0,58.0,3073.0,0.1,41.00799999999998,0.0,0.0,685.1750521659851,,,,,,,,,,,,,,,,,,,,,14.298767102269071,15.162075954851831,40.259149548014896,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,789.0,11.0,99.0,3172.0,0.1,84.00700000000003,0.0,0.0,695.1332521438599,,,,,,,,,,,,,,,,,,,,,35.45150468755127,26.911495860313725,80.6585374522996,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,877.0,12.0,88.0,3260.0,0.1,69.00900000000004,0.0,0.0,704.1296856403351,,,,,,,,,,,,,,,,,,,,,26.74641387367132,23.53307178166703,66.78882644317684,-8.955119790251791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,993.0,13.0,116.0,3376.0,0.1,103.00600000000003,0.0,0.0,715.9501309394836,,,,,,,,,,,,,,,,,,,,,45.21224982103407,31.560907136380294,97.95719545447359,-5.979034965020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,1070.0,14.0,77.0,3453.0,0.1,62.00700000000002,0.0,0.0,723.9645681381226,,,,,,,,,,,,,,,,,,,,,25.04905807337066,20.85225403315543,60.19855944868839,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,1108.0,15.0,38.0,3491.0,0.1,21.00800000000001,0.0,0.0,728.0055446624756,,,,,,,,,,,,,,,,,,,,,4.9579294615179705,9.080813270359734,20.86130042000191,-7.964083874125917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,1231.0,16.0,123.0,3614.0,0.1,88.01700000000008,0.0,0.0,740.2910389900208,,,,,,,,,,,,,,,,,,,,,33.50029666393656,26.85588028413599,84.06450846275287,-6.972055930055973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
