Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
45,2.0,0.0,0.0,1766.0,5.0,182.0,9041.0,0.1,107.7686,0.0,0.0,2134.247530937195,,,,,,,,,,,,,,,,,,,,,43.068937266348954,31.670042622959002,100.13021371474028,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,2219.0,6.0,453.0,9494.0,0.1,272.4656000000003,0.0,0.0,2178.104095220566,,,,,,,,,,,,,,,,,,,,,110.75105442425777,64.54321912228751,222.74063086691407,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,2385.0,7.0,166.0,9660.0,0.1,123.82499999999989,0.0,0.0,2194.236959218979,,,,,,,,,,,,,,,,,,,,,54.183364974328526,36.62033101690922,115.06056748867137,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,2470.0,8.0,85.0,9745.0,0.1,32.726999999999954,0.0,0.0,2203.0692682266235,,,,,,,,,,,,,,,,,,,,,12.099772617271826,8.657684722180914,31.762011588697703,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,2700.0,9.0,230.0,9975.0,0.1,121.14559999999987,0.0,0.0,2225.8752632141113,,,,,,,,,,,,,,,,,,,,,46.82389489473279,31.65709437145699,110.59718795292939,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,3245.0,10.0,545.0,10520.0,0.1,334.9882000000004,0.0,0.0,2279.395608186722,,,,,,,,,,,,,,,,,,,,,136.19557575537368,79.3794812526077,261.2839177649334,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,3441.0,11.0,196.0,10716.0,0.1,68.6856,0.0,0.0,2298.5518527030945,,,,,,,,,,,,,,,,,,,,,29.301745208292672,17.50318693006196,63.06853193451173,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,3608.0,12.0,167.0,10883.0,0.1,90.06579999999995,0.0,0.0,2314.948446035385,,,,,,,,,,,,,,,,,,,,,42.32716644989219,25.716812993234285,83.16340685316757,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,3654.0,13.0,46.0,10929.0,0.1,17.151600000000006,0.0,0.0,2319.5665094852448,,,,,,,,,,,,,,,,,,,,,4.536772515721279,5.692885539704154,16.976845177787226,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,3692.0,14.0,38.0,10967.0,0.1,20.2862,0.0,0.0,2323.6779248714447,,,,,,,,,,,,,,,,,,,,,6.973058071280705,7.011087632235663,20.061326384734425,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,3908.0,15.0,216.0,11183.0,0.1,151.06440000000012,0.0,0.0,2344.712028980255,,,,,,,,,,,,,,,,,,,,,65.38358735900576,42.16500604096737,137.21583959380283,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,3961.0,16.0,53.0,11236.0,0.1,28.36519999999999,0.0,0.0,2350.0786929130554,,,,,,,,,,,,,,,,,,,,,9.80492446714866,9.446891066327332,27.901313729386164,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,4038.0,17.0,77.0,11313.0,0.1,42.02539999999997,0.0,0.0,2357.672694683075,,,,,,,,,,,,,,,,,,,,,16.68350001958464,12.2565491552037,40.822374424967485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,4107.0,18.0,69.0,11382.0,0.1,39.886599999999994,0.0,0.0,2364.531348466873,,,,,,,,,,,,,,,,,,,,,15.058464066766728,12.984620867957341,38.925377809634554,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,4356.0,19.0,249.0,11631.0,0.1,181.32520000000034,0.0,0.0,2388.9806485176086,,,,,,,,,,,,,,,,,,,,,74.73941486385195,50.6422708575164,163.04100466723088,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,4609.0,20.0,253.0,11884.0,0.1,140.04619999999983,0.0,0.0,2414.000732421875,,,,,,,,,,,,,,,,,,,,,57.18878604242396,34.847533494828525,125.82896924077909,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,540.0,1.0,540.0,12424.0,0.1,361.8852000000008,0.0,0.0,3215.8017234802246,,,,,,,,,,,,,,,,,,,,,139.59150774627693,88.41462534312872,287.0796580534591,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,979.0,2.0,439.0,12863.0,0.1,280.46540000000056,0.0,0.0,3258.411325931549,,,,,,,,,,,,,,,,,,,,,119.28649801891285,68.96329058155929,228.55550983385515,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,1273.0,3.0,294.0,13157.0,0.1,201.2258000000002,0.0,0.0,3287.161961555481,,,,,,,,,,,,,,,,,,,,,82.75340122185509,53.500719134836196,177.2506240382272,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,1478.0,4.0,205.0,13362.0,0.1,126.64700000000015,0.0,0.0,3307.3574521541595,,,,,,,,,,,,,,,,,,,,,54.425398749884565,35.480955457500514,115.72111977470333,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,1515.0,5.0,37.0,13399.0,0.1,16.20600000000001,0.0,0.0,3311.3120245933533,,,,,,,,,,,,,,,,,,,,,4.903744686107415,5.5032483629677476,16.056658707370058,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
