Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
28,1.0,0.0,0.0,1671.0,8.0,77.0,4511.0,0.1,56.507,0.0,0.0,1060.3572998046875,,,,,,,,,,,,,,,,,,,,,21.60317977868547,18.482349037220146,54.95340701766955,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,1704.0,9.0,33.0,4544.0,0.1,14.905999999999993,0.0,0.0,1063.927456855774,,,,,,,,,,,,,,,,,,,,,4.349274486319203,4.97799125289722,14.792043236380994,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,1795.0,10.0,91.0,4635.0,0.1,61.705999999999996,0.0,0.0,1072.9205510616302,,,,,,,,,,,,,,,,,,,,,25.477999735240022,18.908634986539276,59.50645542849471,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,1839.0,11.0,44.0,4679.0,0.1,20.408000000000023,0.0,0.0,1077.4085147380829,,,,,,,,,,,,,,,,,,,,,6.0754126170658855,6.58138871601909,20.18102371124789,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,2135.0,12.0,296.0,4975.0,0.1,161.70599999999976,0.0,0.0,1105.8213114738464,,,,,,,,,,,,,,,,,,,,,70.1470809954744,41.08496713543524,141.22477234525783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,2174.0,13.0,39.0,5014.0,0.1,19.00600000000002,0.0,0.0,1109.8895254135132,,,,,,,,,,,,,,,,,,,,,5.744535892748234,6.290000586624069,18.819583447494363,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,2207.0,14.0,33.0,5047.0,0.1,16.507000000000016,0.0,0.0,1113.3341827392578,,,,,,,,,,,,,,,,,,,,,5.18550398735478,5.576970682888727,16.368599198214525,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,2572.0,15.0,365.0,5412.0,0.1,175.30599999999987,0.0,0.0,1148.7444531917572,,,,,,,,,,,,,,,,,,,,,79.40570514653173,46.126820969775274,146.61600301153612,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,2742.0,16.0,170.0,5582.0,0.1,117.80499999999986,0.0,0.0,1165.2335209846497,,,,,,,,,,,,,,,,,,,,,43.88006571255819,33.916185951381195,110.56641108462325,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,2779.0,17.0,37.0,5619.0,0.1,18.80600000000002,0.0,0.0,1168.9053437709808,,,,,,,,,,,,,,,,,,,,,5.8818021292178795,6.289727114688813,18.62560590742789,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,2980.0,18.0,201.0,5820.0,0.1,160.10899999999998,0.0,0.0,1188.4250316619873,,,,,,,,,,,,,,,,,,,,,66.33191528231832,45.67816788493346,147.07027851500555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,3788.0,19.0,808.0,6628.0,0.1,537.806000000002,0.0,0.0,1265.4367935657501,,,,,,,,,,,,,,,,,,,,,193.26423262117535,106.3505738030127,382.4129435161789,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,4425.0,20.0,637.0,7265.0,0.1,409.3180000000002,0.0,0.0,1326.934585571289,,,,,,,,,,,,,,,,,,,,,165.1273604975741,90.30442008118588,304.7410487194356,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
