Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
28,1.0,0.0,0.0,1432.0,8.0,226.0,4596.0,0.1,102.34599999999988,0.0,0.0,1013.5818378925323,,,,,,,,,,,,,,,,,,,,,46.140881649277425,25.823189242521302,92.10227319137287,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,1469.0,9.0,37.0,4633.0,0.1,16.026200000000014,0.0,0.0,1017.1500051021576,,,,,,,,,,,,,,,,,,,,,4.773743109594065,5.390944454881145,15.88131826014705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,1610.0,10.0,141.0,4774.0,0.1,79.80479999999993,0.0,0.0,1030.754070520401,,,,,,,,,,,,,,,,,,,,,31.04772631879506,22.330181440406097,75.57815131352561,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,1812.0,11.0,202.0,4976.0,0.1,80.56519999999986,0.0,0.0,1050.074759721756,,,,,,,,,,,,,,,,,,,,,41.599900635870306,21.06098290645353,72.30656088676686,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,1988.0,12.0,176.0,5152.0,0.1,120.84499999999989,0.0,0.0,1066.720911026001,,,,,,,,,,,,,,,,,,,,,52.18820286976341,36.01095597309414,111.88353147433892,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,2107.0,13.0,119.0,5271.0,0.1,79.34519999999989,0.0,0.0,1078.2614398002625,,,,,,,,,,,,,,,,,,,,,35.73672590174293,24.54160498517143,75.24294025526287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,2152.0,14.0,45.0,5316.0,0.1,22.885200000000005,0.0,0.0,1082.714801311493,,,,,,,,,,,,,,,,,,,,,7.6705351754006506,7.701750714280333,22.585173679291877,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,2233.0,15.0,81.0,5397.0,0.1,36.76619999999994,0.0,0.0,1090.7452790737152,,,,,,,,,,,,,,,,,,,,,11.987395518829679,11.103387419725166,35.86691893392372,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,2316.0,16.0,83.0,5480.0,0.1,43.08679999999995,0.0,0.0,1098.7813930511475,,,,,,,,,,,,,,,,,,,,,15.434168922047794,13.299688979803937,41.88950109215327,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,2390.0,17.0,74.0,5554.0,0.1,41.38599999999997,0.0,0.0,1106.1876809597015,,,,,,,,,,,,,,,,,,,,,15.65339798074422,12.981202867412275,40.30822469058139,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,2448.0,18.0,58.0,5612.0,0.1,33.62499999999998,0.0,0.0,1111.8770411014557,,,,,,,,,,,,,,,,,,,,,11.941874992379152,11.114406861556223,32.998334921951,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,2744.0,19.0,296.0,5908.0,0.1,194.56560000000061,0.0,0.0,1139.7716801166534,,,,,,,,,,,,,,,,,,,,,84.52326842155658,53.21456910104863,169.88631529148688,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,3364.0,20.0,620.0,6528.0,0.1,348.36480000000057,0.0,0.0,1198.6597237586975,,,,,,,,,,,,,,,,,,,,,136.66995072340964,77.91968999925015,264.1574813567182,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,431.0,1.0,431.0,6959.0,0.1,271.00520000000074,0.0,0.0,1874.6524674892426,,,,,,,,,,,,,,,,,,,,,112.42493862632212,66.65994728121464,222.99582009642785,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,942.0,2.0,511.0,7470.0,0.1,316.8478000000004,0.0,0.0,1923.5621604919434,,,,,,,,,,,,,,,,,,,,,126.84951277958609,79.99164557843474,252.53251146004018,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,1037.0,3.0,95.0,7565.0,0.1,52.48639999999993,0.0,0.0,1932.5786364078522,,,,,,,,,,,,,,,,,,,,,19.453907419952923,15.616591233749546,50.73970747033768,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,1547.0,4.0,510.0,8075.0,0.1,319.60540000000105,0.0,0.0,1980.6588160991669,,,,,,,,,,,,,,,,,,,,,126.49310875463148,72.1483080257411,255.6048686676045,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,1588.0,5.0,41.0,8116.0,0.1,20.4262,0.0,0.0,1984.7741057872772,,,,,,,,,,,,,,,,,,,,,6.585755257459181,6.864036708418957,20.19655695179081,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,1795.0,6.0,207.0,8323.0,0.1,119.24480000000004,0.0,0.0,2004.3996934890747,,,,,,,,,,,,,,,,,,,,,52.37837111091766,33.84270724308044,108.61960777598426,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,2095.0,7.0,300.0,8623.0,0.1,169.4054000000005,0.0,0.0,2032.9438331127167,,,,,,,,,,,,,,,,,,,,,70.93971940109338,42.00439423202014,148.42017611171931,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,2326.0,8.0,231.0,8854.0,0.1,112.26440000000015,0.0,0.0,2055.013240337372,,,,,,,,,,,,,,,,,,,,,48.661410694069176,27.841583456287374,101.22596483337202,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,2498.0,9.0,172.0,9026.0,0.1,72.84699999999984,0.0,0.0,2071.7509927749634,,,,,,,,,,,,,,,,,,,,,29.664542073723332,22.361359703527626,67.8803916662604,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,2602.0,10.0,104.0,9130.0,0.1,51.60499999999995,0.0,0.0,2081.8266179561615,,,,,,,,,,,,,,,,,,,,,19.677005732166013,14.123646247001815,49.65785746091914,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,2846.0,11.0,244.0,9374.0,0.1,104.62839999999977,0.0,0.0,2105.0289142131805,,,,,,,,,,,,,,,,,,,,,51.26008859011305,23.887626405445022,92.30545699254053,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,3005.0,12.0,159.0,9533.0,0.1,94.08519999999994,0.0,0.0,2120.106410741806,,,,,,,,,,,,,,,,,,,,,44.378179988747824,28.675485388516762,87.20338895631278,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,3126.0,13.0,121.0,9654.0,0.1,76.76459999999996,0.0,0.0,2132.1435091495514,,,,,,,,,,,,,,,,,,,,,32.45436518445614,22.530120089241116,72.98351586088673,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
